"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.109483,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.641916,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.161828,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.166342,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,-0.04772619,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.739427,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.86289,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.403468,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.830437,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.1639643,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.478932,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.529895,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.364329,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.116261,,
"CPGDFD","Consumer prices - food","ITA","Italy","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.091585,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.041092,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.77046,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.904481,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.931746,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.829956,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.636831,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.371201,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.361577,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.367156,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.427912,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.8682732,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.559381,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.567325,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.64607,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.5589989,,
"CPGDFD","Consumer prices - food","LUX","Luxembourg","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.7674997,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,5.417217,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,5.063315,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.752854,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,5.5347,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,7.21681,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,5.366172,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.657277,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,6.620907,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,8.149836,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,8.818496,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,3.306365,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.359802,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,8.122442,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,5.172226,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.740626,,
"CPGDFD","Consumer prices - food","MEX","Mexico","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.989153,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,0.08363739,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,7.040562,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.281904,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.109284,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,-3.466096,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,-1.289461,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.640727,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,1.03242,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,5.629835,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.080421,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,-0.08497316,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.214762,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.020512,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,2.414882,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.05951433,,
"CPGDFD","Consumer prices - food","NLD","Netherlands","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.6483377,,
"CPGDFD","Consumer prices - food","NOR","Norway","GY","Percentage change on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.902817,,
