"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2002","Poland","Population on 1 January - total ","38,242,197",""
"2002","Poland","Population on 1 January - males","18,525,163",""
"2002","Poland","Population on 1 January - females","19,717,034",""
"2002","Poland","Average population - total","38,230,364",""
"2002","Poland","Average population - males","18,515,956",""
"2002","Portugal","Population on 1 January - total ","10,394,669",""
"2002","Portugal","Population on 1 January - males","5,019,374",""
"2002","Portugal","Population on 1 January - females","5,375,295",""
"2002","Portugal","Average population - total","10,419,631",""
"2002","Portugal","Average population - males","5,028,357",""
"2002","Romania","Population on 1 January - total ","21,833,483",""
"2002","Romania","Population on 1 January - males","10,664,186",""
"2002","Romania","Population on 1 January - females","11,169,297",""
"2002","Romania","Average population - total","21,730,496",""
"2002","Romania","Average population - males","10,601,547",""
"2002","Slovenia","Population on 1 January - total ","1,994,026",""
"2002","Slovenia","Population on 1 January - males","975,002",""
"2002","Slovenia","Population on 1 January - females","1,019,024",""
"2002","Slovenia","Average population - total","1,994,530",""
"2002","Slovenia","Average population - males","975,295",""
"2002","Slovakia","Population on 1 January - total ","5,378,951",""
"2002","Slovakia","Population on 1 January - males","2,611,921",""
"2002","Slovakia","Population on 1 January - females","2,767,030",""
"2002","Slovakia","Average population - total","5,376,912",""
"2002","Slovakia","Average population - males","2,610,838",""
"2002","Finland","Population on 1 January - total ","5,194,901",""
"2002","Finland","Population on 1 January - males","2,537,597",""
"2002","Finland","Population on 1 January - females","2,657,304",""
"2002","Finland","Average population - total","5,200,598",""
"2002","Finland","Average population - males","2,541,257",""
"2002","Sweden","Population on 1 January - total ","8,909,128",""
"2002","Sweden","Population on 1 January - males","4,408,445",""
"2002","Sweden","Population on 1 January - females","4,500,683",""
"2002","Sweden","Average population - total","8,924,958",""
"2002","Sweden","Average population - males","4,417,776",""
"2002","United Kingdom","Population on 1 January - total ","59,239,564",""
"2002","United Kingdom","Population on 1 January - males","28,902,614",""
"2002","United Kingdom","Population on 1 January - females","30,336,950",""
"2002","United Kingdom","Average population - total","59,370,479",""
"2002","United Kingdom","Average population - males","28,975,884",""
"2002","Iceland","Population on 1 January - total ","286,575",""
"2002","Iceland","Population on 1 January - males","143,450",""
"2002","Iceland","Population on 1 January - females","143,125",""
"2002","Iceland","Average population - total","287,523",""
"2002","Iceland","Average population - males","143,869",""
"2002","Liechtenstein","Population on 1 January - total ","33,525",""
"2002","Liechtenstein","Population on 1 January - males","16,437",""
"2002","Liechtenstein","Population on 1 January - females","17,088",""
"2002","Liechtenstein","Average population - total","33,694",""
"2002","Liechtenstein","Average population - males","16,534",""
"2002","Norway","Population on 1 January - total ","4,524,066",""
"2002","Norway","Population on 1 January - males","2,241,934",""
"2002","Norway","Population on 1 January - females","2,282,132",""
"2002","Norway","Average population - total","4,538,159",""
"2002","Norway","Average population - males","2,249,021",""
"2002","Switzerland","Population on 1 January - total ","7,255,653",""
"2002","Switzerland","Population on 1 January - males","3,544,349",""
"2002","Switzerland","Population on 1 January - females","3,711,304",""
"2002","Switzerland","Average population - total","7,284,753",""
"2002","Switzerland","Average population - males","3,559,689",""
"2002","Albania","Population on 1 January - total ","3,084,148",""
"2002","Albania","Population on 1 January - males","1,537,700",""
"2002","Albania","Population on 1 January - females","1,546,448",""
"2002","Albania","Average population - total","3,093,465",""
"2002","Albania","Average population - males","1,542,211",""
"2002","Serbia","Population on 1 January - total ","7,502,126",""
"2002","Serbia","Population on 1 January - males","3,647,610",""
"2002","Serbia","Population on 1 January - females","3,854,516",""
"2002","Serbia","Average population - total","7,496,522",""
"2002","Serbia","Average population - males","3,645,156",""
"2002","Turkey","Population on 1 January - total ","65,603,160",""
"2002","Turkey","Population on 1 January - males","32,843,549",""
"2002","Turkey","Population on 1 January - females","32,759,611",""
"2002","Turkey","Average population - total","66,002,506",""
"2002","Turkey","Average population - males","33,046,044",""
"2002","Andorra","Population on 1 January - total ","66,334",""
"2002","Andorra","Population on 1 January - males","34,419",""
"2002","Andorra","Population on 1 January - females","31,915",""
"2002","Andorra","Average population - total","66,747",""
"2002","Andorra","Average population - males","34,612",""
"2002","Belarus","Population on 1 January - total ","9,950,941",""
"2002","Belarus","Population on 1 January - males","4,666,476",""
"2002","Belarus","Population on 1 January - females","5,284,465",""
"2002","Belarus","Average population - total","9,924,766",""
"2002","Belarus","Average population - males","4,652,109",""
"2002","Bosnia and Herzegovina","Population on 1 January - total ","3,813,167","e"
"2002","Bosnia and Herzegovina","Population on 1 January - males","1,868,452","e"
"2002","Bosnia and Herzegovina","Population on 1 January - females","1,944,715","e"
"2002","Bosnia and Herzegovina","Average population - total","3,821,758",""
"2002","Bosnia and Herzegovina","Average population - males","1,872,662",""
"2002","Moldova","Population on 1 January - total ","3,627,812",""
"2002","Moldova","Population on 1 January - males","1,737,551",""
"2002","Moldova","Population on 1 January - females","1,890,261",""
"2002","Moldova","Average population - total","3,623,062",""
"2002","Moldova","Average population - males","1,735,430",""
"2002","Monaco","Population on 1 January - total ",":",""
"2002","Monaco","Population on 1 January - males",":",""
"2002","Monaco","Population on 1 January - females",":",""
"2002","Monaco","Average population - total",":",""
"2002","Monaco","Average population - males",":",""
"2002","Russia","Population on 1 January - total ","145,649,334",""
"2002","Russia","Population on 1 January - males","67,922,016",""
"2002","Russia","Population on 1 January - females","77,727,318",""
"2002","Russia","Average population - total","145,408,033",""
"2002","Russia","Average population - males","67,763,575",""
"2002","San Marino","Population on 1 January - total ",":",""
"2002","San Marino","Population on 1 January - males",":",""
"2002","San Marino","Population on 1 January - females",":",""
"2002","San Marino","Average population - total",":",""
"2002","San Marino","Average population - males",":",""
"2002","Ukraine","Population on 1 January - total ","48,240,902",""
"2002","Ukraine","Population on 1 January - males","22,316,317",""
"2002","Ukraine","Population on 1 January - females","25,924,585",""
"2002","Ukraine","Average population - total","48,032,005",""
"2002","Ukraine","Average population - males","22,214,426",""
"2002","Armenia","Population on 1 January - total ","3,212,900",""
"2002","Armenia","Population on 1 January - males","1,542,400",""
"2002","Armenia","Population on 1 January - females","1,670,500",""
"2002","Armenia","Average population - total","3,211,600",""
"2002","Armenia","Average population - males","1,543,000",""
"2003","Belgium","Population on 1 January - total ","10,355,844",""
"2003","Belgium","Population on 1 January - males","5,066,885",""
"2003","Belgium","Population on 1 January - females","5,288,959",""
"2003","Belgium","Average population - total","10,376,133",""
"2003","Belgium","Average population - males","5,077,031",""
"2003","Bulgaria","Population on 1 January - total ","7,805,506",""
"2003","Bulgaria","Population on 1 January - males","3,802,214",""
"2003","Bulgaria","Population on 1 January - females","4,003,292",""
"2003","Bulgaria","Average population - total","7,775,327",""
"2003","Bulgaria","Average population - males","3,787,171",""
"2003","Czech Republic","Population on 1 January - total ","10,192,649",""
"2003","Czech Republic","Population on 1 January - males","4,961,699",""
"2003","Czech Republic","Population on 1 January - females","5,230,950",""
"2003","Czech Republic","Average population - total","10,193,998",""
"2003","Czech Republic","Average population - males","4,964,421",""
"2003","Denmark","Population on 1 January - total ","5,383,507",""
"2003","Denmark","Population on 1 January - males","2,662,423",""
"2003","Denmark","Population on 1 January - females","2,721,084",""
"2003","Denmark","Average population - total","5,390,574",""
"2003","Denmark","Average population - males","2,666,279",""
"2003","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","82,536,680",""
